0.139104909288	-1.58402235062e-05
0.277894727287	-5.30707440818e-05
0.438901173696	-0.000105417260763
0.602511713281	-0.00769554706368
0.768013473799	-0.0345383064964
0.928827326765	-0.0834216853682
1.08159784291	-0.153323511225
1.22573494488	-0.23763843301
1.36644436657	-0.326255494618
1.50671926867	-0.414767162991
1.64696977447	-0.503268857813
1.78721785967	-0.591769213616
1.92746501512	-0.680268982727
2.06769264603	-0.768756431316
2.20013552178	-0.866756946089
2.3242986179	-0.97659790141
2.4437704111	-1.0907618129
2.56335320272	-1.20564763508
2.68291996207	-1.32054947359
2.80249282655	-1.43545771903
2.92206538541	-1.55036567078
3.04163805411	-1.66527372807
3.161210761	-1.78018182207
3.28078345357	-1.89508990231
3.40035614137	-2.00999797796
3.51992884349	-2.12490606737
3.63950153128	-2.23981414302
3.75907423818	-2.35472223702
3.87864693552	-2.46963032185
3.99821964719	-2.58453842044
4.11779233021	-2.6994464915
4.23736503711	-2.8143545855
4.35693774401	-2.9292626795
4.47651044613	-3.04417076892
4.59608314825	-3.15907885833
4.71565584559	-3.27398694316
4.8352407157	-3.38890678166
4.95467013437	-3.50367069437
5.07444503852	-3.61874920912
5.19404794827	-3.73367051884
5.31375624716	-3.8486518269
5.4365033768	-3.95960069961
5.57367540002	-4.05596587394
5.71132859099	-4.14854714127
5.84903018272	-4.24101845914
5.9867107228	-4.33346662243
6.12438857048	-4.42591285529
6.26206648413	-4.51835913246
6.3997443593	-4.61080538378
6.53742222348	-4.70325162772
6.67510007116	-4.79569786058
6.81277792433	-4.88814409714
6.95045577751	-4.98059033369
7.08813363069	-5.07303657025
7.22581148386	-5.1654828068
7.36348933704	-5.25792904336
7.50116719022	-5.35037527991
7.63884504339	-5.44282151647
7.77652289657	-5.53526775302
7.91420074975	-5.62771398958
8.05187860293	-5.72016022613
8.1895564561	-5.81260646269
8.32723430928	-5.90505269924
8.46491216246	-5.9974989358
8.60259001563	-6.08994517235
8.74026786881	-6.18239140891
8.87794572199	-6.27483764546
9.01562357516	-6.36728388202
9.15330142834	-6.45973011857
9.29097928152	-6.55217635513
9.4286571347	-6.64462259168
9.56633498787	-6.73706882824
9.70401284105	-6.82951506479
9.84169069423	-6.92196130135
9.9793685474	-7.0144075379
10.1170464006	-7.10685377446
10.2547242538	-7.19930001101
10.3924021069	-7.29174624757
10.5300799601	-7.38419248412
10.6677578133	-7.47663872068
10.8054356665	-7.56908495723
10.9431135196	-7.66153119379
11.0807913728	-7.75397743034
11.218469226	-7.8464236669
11.3561470792	-7.93886990345
11.4938249324	-8.03131614001
11.6315027855	-8.12376237656
11.7691806387	-8.21620861312
11.9068584919	-8.30865484967
12.0445363451	-8.40110108623
12.1822141982	-8.49354732278
12.3198920514	-8.58599355934
12.4575699046	-8.67843979589
12.5952477578	-8.77088603245
12.7329256109	-8.863332269
12.8706034641	-8.95577850556
13.0044219898	-9.05510641217
13.1279009352	-9.16945175958
13.2321728807	-9.301187753
13.3166745253	-9.44620045985
13.3850294992	-9.59758814351
13.4521650174	-9.74935475882
13.5191919197	-9.90108784006
13.5861984286	-10.0527875752
13.6532032924	-10.204484026
13.7181637714	-10.355387943
13.7720970147	-10.5144241145
13.8110210796	-10.6781274942
13.8462384057	-10.8403239111
13.8813550559	-11.0024333553
13.9164632053	-11.164517373
13.9515697081	-11.3265947271
13.986609934	-11.4885721754
14.0216618854	-11.6506586526
14.056678526	-11.8127113023
14.0901140041	-11.9736446189
14.1111956466	-12.1394079616
14.1191644173	-12.3063850327
14.1254434609	-12.4719840901
14.1316611871	-12.6380288934
14.1378566103	-12.8041286229
14.1440166438	-12.9699728475
14.1501711337	-13.1356993451
14.1563254497	-13.3014211637
14.1624798214	-13.4671428807
14.1686341876	-13.6328644522
14.1747885526	-13.7985859906
14.1809429179	-13.9643075357
14.1870972831	-14.1300290807
14.1932516486	-14.2957506323
14.1994060139	-14.4614721773
14.2055603786	-14.6271937091
14.2117147441	-14.7929152607
14.2178774131	-14.9586507459
14.2240423696	-15.1244883723
14.2301913966	-15.2900839715
14.2363485414	-15.4558366478
14.2425058435	-15.621567468
14.2486629741	-15.7872910111
14.2548200314	-15.9530125821
14.26090114	-16.1166899385
14.2661852164	-16.2589107116
14.2704536568	-16.3737867403
14.2754836669	-16.5091523442
14.2792048322	-16.6092905233
14.283107082	-16.7142965267
